objective_code,question_text,question_type,difficulty,answer_choices_json,correct_answer_key_json,hint,explanation,source
2.4,Which of the following are listed as indicators of malicious activity in SY0-701 Objective 2.4? (Select THREE.),multi_select,medium,"[{""id"": 1, ""text"": ""Account lockout"", ""order"": 1}, {""id"": 2, ""text"": ""Impossible travel"", ""order"": 2}, {""id"": 3, ""text"": ""Missing logs"", ""order"": 3}, {""id"": 4, ""text"": ""Patched operating system"", ""order"": 4}, {""id"": 5, ""text"": ""Successful single sign-on event"", ""order"": 5}, {""id"": 6, ""text"": ""Routine scheduled backup completion"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}","Look for anomalies and gaps, not normal benign telemetry.","SY0-701 §2.4 'Indicators' lists account lockout, concurrent session usage, blocked content, impossible travel, resource consumption, resource inaccessibility, out-of-cycle logging, published/documented, and missing logs. Patched OS and routine backups are benign. See CompTIA SY0-701 Exam Objectives PDF §2.4 (Indicators) and NIST SP 800-61r2 §3.2.",CompTIA SY0-701 Exam Objectives PDF §2.4 (Indicators); NIST SP 800-61r2 §3.2 (Detection and analysis – signs of incident)
2.4,Which of the following are attacks listed under SY0-701 Objective 2.4 (as opposed to attacks listed under a different objective)? (Select THREE.),multi_select,medium,"[{""id"": 1, ""text"": ""Spraying"", ""order"": 1}, {""id"": 2, ""text"": ""Brute force"", ""order"": 2}, {""id"": 3, ""text"": ""Birthday collision against a hash"", ""order"": 3}, {""id"": 4, ""text"": ""Buffer overflow"", ""order"": 4}, {""id"": 5, ""text"": ""Cross-site scripting"", ""order"": 5}, {""id"": 6, ""text"": ""Jailbreaking"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}","These are all credential/cryptographic attacks, not memory or web injection.","SY0-701 §2.4 lists password attacks (spraying, brute force) under credential replay/abuse and cryptographic attacks including birthday and collision. Buffer overflow and XSS are application vulnerabilities (§2.3); jailbreaking is a mobile vulnerability. See CompTIA SY0-701 Exam Objectives PDF §2.4 (Password attacks / Cryptographic attacks) and NIST SP 800-63B §5.1.1.",CompTIA SY0-701 Exam Objectives PDF §2.4; NIST SP 800-63B §5.1.1 (Memorized Secret authenticators)
2.5,Which of the following are mitigation techniques used to secure the enterprise under SY0-701 Objective 2.5? (Select THREE.),multi_select,medium,"[{""id"": 1, ""text"": ""Segmentation"", ""order"": 1}, {""id"": 2, ""text"": ""Least privilege"", ""order"": 2}, {""id"": 3, ""text"": ""Patching"", ""order"": 3}, {""id"": 4, ""text"": ""Phishing"", ""order"": 4}, {""id"": 5, ""text"": ""VM escape"", ""order"": 5}, {""id"": 6, ""text"": ""Race condition"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",Mitigations reduce risk; the other options are attacks or vulnerabilities.,"SY0-701 §2.5 enumerates segmentation, access control (ACL/permissions), application allow list, isolation, patching, encryption, monitoring, least privilege, configuration enforcement, and decommissioning. Phishing is a §2.2 vector; VM escape and race condition are §2.3 vulnerabilities. See CompTIA SY0-701 Exam Objectives PDF §2.5 and NIST SP 800-53r5 controls AC-6 (Least Privilege), SI-2 (Flaw Remediation), SC-7 (Boundary Protection).","CompTIA SY0-701 Exam Objectives PDF §2.5; NIST SP 800-53r5 AC-6, SI-2, SC-7"
2.5,Which of the following are valid hardening targets explicitly listed in SY0-701 Objective 2.5? (Select THREE.),multi_select,medium,"[{""id"": 1, ""text"": ""Mobile devices"", ""order"": 1}, {""id"": 2, ""text"": ""Workstations"", ""order"": 2}, {""id"": 3, ""text"": ""Cloud infrastructure"", ""order"": 3}, {""id"": 4, ""text"": ""Threat intelligence feeds"", ""order"": 4}, {""id"": 5, ""text"": ""Marketing brochures"", ""order"": 5}, {""id"": 6, ""text"": ""Penetration test reports"", ""order"": 6}]","{""correct_ids"": [1, 2, 3]}",Hardening targets are systems and devices you can configure.,"SY0-701 §2.5 'Hardening targets' explicitly lists mobile devices, workstations, switches, routers, cloud infrastructure, servers, ICS/SCADA, embedded systems, RTOS, and IoT devices. Threat feeds and reports are inputs/artifacts, not hardening targets. See CompTIA SY0-701 Exam Objectives PDF §2.5 (Hardening targets) and CIS Benchmarks / DISA STIGs.",CompTIA SY0-701 Exam Objectives PDF §2.5 (Hardening targets); CIS Benchmarks – https://www.cisecurity.org/cis-benchmarks; DISA STIGs – https://public.cyber.mil/stigs/
2.1,True or False: SY0-701 Objective 2.1 lists 'shadow IT' as a category of threat actor.,true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",Re-read the bullet list of actor types in 2.1.,"SY0-701 §2.1 explicitly enumerates threat actors: nation-state, unskilled attacker, hacktivist, insider threat, organized crime, and shadow IT. Shadow IT — unsanctioned systems/services introduced by employees outside IT governance — is treated as a threat actor on the exam. See CompTIA SY0-701 Exam Objectives PDF §2.1 (Threat actors).",CompTIA SY0-701 Exam Objectives PDF §2.1 (Threat actors)
2.1,True or False: An 'unskilled attacker' in SY0-701 Objective 2.1 typically relies on pre-built tools or scripts rather than developing custom exploits.,true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",Think 'script kiddie.',"SY0-701 §2.1 characterizes the unskilled attacker (script kiddie) by low capability/resources, using publicly available tooling rather than custom development. Sophistication and custom tooling characterize nation-state APTs. See CompTIA SY0-701 Exam Objectives PDF §2.1 (Attributes of actors).",CompTIA SY0-701 Exam Objectives PDF §2.1 (Attributes of actors)
2.2,True or False: 'MFA fatigue' — repeatedly pushing authentication prompts until a user approves one — is classified by SY0-701 Objective 2.2 as a human (social engineering) threat vector.,true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",The attack relies on annoying a human into clicking approve.,SY0-701 §2.2 lists MFA fatigue (a.k.a. push-bombing) under human/social-engineering vectors because success requires user interaction (approving a push). MITRE ATT&CK tracks this as T1621 Multi-Factor Authentication Request Generation. See CompTIA SY0-701 Exam Objectives PDF §2.2 and MITRE ATT&CK T1621.,CompTIA SY0-701 Exam Objectives PDF §2.2; MITRE ATT&CK T1621 – https://attack.mitre.org/techniques/T1621/
2.2,True or False: Default credentials shipped on a device are NOT considered an attack surface under SY0-701 Objective 2.2.,true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}","If the credentials are publicly documented, anyone on the network can try them.","SY0-701 §2.2 explicitly lists 'default credentials' as an attack surface. Vendor-default usernames and passwords are widely published and routinely abused (e.g., Mirai's success against IoT). The correct answer is False — default credentials ARE an attack surface. See CompTIA SY0-701 Exam Objectives PDF §2.2 (Attack surfaces) and NIST SP 800-53r5 IA-5.",CompTIA SY0-701 Exam Objectives PDF §2.2 (Attack surfaces); NIST SP 800-53r5 IA-5 (Authenticator Management)
2.3,"True or False: A zero-day vulnerability, by definition, has no vendor-provided patch available at the time it is exploited or disclosed.",true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",The vendor has had zero days to prepare a fix.,"Per SY0-701 §2.3, a zero-day is a vulnerability unknown to the vendor (or for which no patch yet exists), giving defenders zero days of warning. NIST defines a zero-day similarly in SP 800-150 (Guide to Cyber Threat Information Sharing). See CompTIA SY0-701 Exam Objectives PDF §2.3 (Zero-day) and NIST SP 800-150.",CompTIA SY0-701 Exam Objectives PDF §2.3 (Zero-day); NIST SP 800-150 – Guide to Cyber Threat Information Sharing
2.3,True or False: A time-of-check/time-of-use (TOCTOU) flaw is classified by SY0-701 Objective 2.3 as a memory-injection vulnerability.,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}",TOCTOU is about timing windows between two operations.,TOCTOU is a race-condition vulnerability — the state of a resource changes between the check and the use — not a memory-injection vulnerability. SY0-701 §2.3 lists race conditions (including TOCTOU) as a distinct sub-bullet from memory injection. MITRE CWE-367 catalogs TOCTOU explicitly. See CompTIA SY0-701 Exam Objectives PDF §2.3 (Application – Race conditions) and MITRE CWE-367.,CompTIA SY0-701 Exam Objectives PDF §2.3 (Application); MITRE CWE-367 – TOCTOU Race Condition
2.4,"True or False: A logic bomb is malware that executes its payload only when a specific trigger condition (such as a date, account state, or event) is met.",true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}","The 'bomb' detonates on a condition, not immediately.","SY0-701 §2.4 lists logic bombs as conditionally-activated malware. They lie dormant until a logical trigger (date, missing employee record, file deletion) fires the payload. MITRE ATT&CK tracks logic-bomb-style behavior under T1059 / T1546.005 conditional execution. See CompTIA SY0-701 Exam Objectives PDF §2.4 (Malware – Logic bomb).",CompTIA SY0-701 Exam Objectives PDF §2.4 (Malware attacks); MITRE ATT&CK T1546 – Event Triggered Execution
2.4,True or False: 'Impossible travel' — successful logins from two geographically distant locations within a span of time that no human could traverse — is listed as an indicator of malicious activity in SY0-701 Objective 2.4.,true_false,easy,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}",It is one of the named indicators in 2.4.,SY0-701 §2.4 explicitly lists 'impossible travel' under Indicators of malicious activity. It is a high-fidelity signal of credential compromise commonly surfaced by SIEMs and UEBA platforms. See CompTIA SY0-701 Exam Objectives PDF §2.4 (Indicators) and NIST SP 800-61r2 §3.2.,CompTIA SY0-701 Exam Objectives PDF §2.4 (Indicators); NIST SP 800-61r2 §3.2
2.5,True or False: Application allow-listing (whitelisting) operates on a default-deny model — only explicitly approved executables are permitted to run.,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [1]}","If a binary is not on the list, it does not run.","SY0-701 §2.5 lists application allow list as a mitigation. By design, allow-listing denies execution by default and permits only known-good binaries (by hash, path, or publisher). NIST SP 800-167 (Guide to Application Whitelisting) formalizes this default-deny posture. See CompTIA SY0-701 Exam Objectives PDF §2.5 and NIST SP 800-167 §2.",CompTIA SY0-701 Exam Objectives PDF §2.5; NIST SP 800-167 – Guide to Application Whitelisting
2.5,True or False: Decommissioning a legacy or end-of-life system is NOT considered a mitigation technique under SY0-701 Objective 2.5.,true_false,medium,"[{""id"": 1, ""text"": ""True"", ""order"": 1}, {""id"": 2, ""text"": ""False"", ""order"": 2}]","{""correct_ids"": [2]}",Removing an unpatchable system removes its risk.,SY0-701 §2.5 explicitly lists decommissioning as a mitigation technique. Retiring an EOL/unpatchable system eliminates the residual risk that monitoring or compensating controls cannot fully neutralize. The statement is therefore False. See CompTIA SY0-701 Exam Objectives PDF §2.5 and NIST SP 800-88r1 (Media sanitization on decommissioning).,CompTIA SY0-701 Exam Objectives PDF §2.5 (Mitigation techniques); NIST SP 800-88r1 – Guidelines for Media Sanitization
2.4,"Place the seven phases of the Lockheed Martin Cyber Kill Chain in the correct order, from earliest to latest.",ordering,medium,"[{""id"": 1, ""text"": ""Reconnaissance"", ""order"": 1}, {""id"": 2, ""text"": ""Weaponization"", ""order"": 2}, {""id"": 3, ""text"": ""Delivery"", ""order"": 3}, {""id"": 4, ""text"": ""Exploitation"", ""order"": 4}, {""id"": 5, ""text"": ""Installation"", ""order"": 5}, {""id"": 6, ""text"": ""Command and Control"", ""order"": 6}, {""id"": 7, ""text"": ""Actions on Objectives"", ""order"": 7}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6, 7]}","An attacker must first study the target, then build, then deliver, before code can run.","The Lockheed Martin Cyber Kill Chain defines seven sequential phases: Reconnaissance, Weaponization, Delivery, Exploitation, Installation, Command and Control (C2), and Actions on Objectives. It is referenced in SY0-701 §2.4 as a model for understanding attack progression. See Lockheed Martin – 'The Cyber Kill Chain' (https://www.lockheedmartin.com/en-us/capabilities/cyber/cyber-kill-chain.html).",CompTIA SY0-701 Exam Objectives PDF §2.4; Lockheed Martin Cyber Kill Chain – https://www.lockheedmartin.com/en-us/capabilities/cyber/cyber-kill-chain.html
2.4,"Place the following MITRE ATT&CK Enterprise tactics in the typical macro-order an adversary progresses through them, from earliest to latest.",ordering,medium,"[{""id"": 1, ""text"": ""Reconnaissance"", ""order"": 1}, {""id"": 2, ""text"": ""Initial Access"", ""order"": 2}, {""id"": 3, ""text"": ""Execution"", ""order"": 3}, {""id"": 4, ""text"": ""Privilege Escalation"", ""order"": 4}, {""id"": 5, ""text"": ""Lateral Movement"", ""order"": 5}, {""id"": 6, ""text"": ""Exfiltration"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}",Recon happens before access; movement and exfiltration come after a foothold and elevation.,The MITRE ATT&CK Enterprise matrix orders tactics left-to-right roughly chronologically: Reconnaissance → Resource Development → Initial Access → Execution → Persistence → Privilege Escalation → Defense Evasion → Credential Access → Discovery → Lateral Movement → Collection → Command and Control → Exfiltration → Impact. The six selected here follow that macro-order. See MITRE ATT&CK Matrix for Enterprise (https://attack.mitre.org/matrices/enterprise/) — referenced as a threat-modeling framework under SY0-701 §2.4.,CompTIA SY0-701 Exam Objectives PDF §2.4; MITRE ATT&CK Enterprise Matrix – https://attack.mitre.org/matrices/enterprise/
2.5,A new critical CVE is announced for a server in production. Place the following vulnerability-mitigation lifecycle steps in the correct order.,ordering,medium,"[{""id"": 1, ""text"": ""Detection of the affected asset via vulnerability scan"", ""order"": 1}, {""id"": 2, ""text"": ""Containment by network segmentation or temporary isolation"", ""order"": 2}, {""id"": 3, ""text"": ""Patch deployment from the vendor"", ""order"": 3}, {""id"": 4, ""text"": ""Verification scan and continuous monitoring"", ""order"": 4}, {""id"": 5, ""text"": ""Decommissioning if the component is end-of-life and cannot be patched"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}",You cannot mitigate what you have not detected; verify before retiring.,"SY0-701 §2.5 lists segmentation, isolation, patching, monitoring, and decommissioning as mitigation techniques and §4.3 describes vulnerability management lifecycle: identification → analysis → response → reporting. The order is detect → contain → patch → verify → decommission (only if unpatchable). See CompTIA SY0-701 Exam Objectives PDF §2.5 / §4.3 and NIST SP 800-40r4 (Guide to Enterprise Patch Management).",CompTIA SY0-701 Exam Objectives PDF §2.5 and §4.3; NIST SP 800-40r4 – Guide to Enterprise Patch Management
2.3,Place the stages of a software supply-chain compromise (SolarWinds-style) in the correct order.,ordering,hard,"[{""id"": 1, ""text"": ""Adversary compromises the software vendor's build environment"", ""order"": 1}, {""id"": 2, ""text"": ""Malicious code is inserted into a legitimate signed update"", ""order"": 2}, {""id"": 3, ""text"": ""Customers download and install the trojanized update"", ""order"": 3}, {""id"": 4, ""text"": ""Backdoor activates and beacons to attacker command and control"", ""order"": 4}, {""id"": 5, ""text"": ""Adversary pivots laterally and exfiltrates customer data"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}",The vendor is breached first; downstream customers are the second-order victims.,"SY0-701 §2.2 'Supply chain' and §2.3 'Malicious update' describe this exact chain: adversary compromises a trusted vendor, plants malicious code in a signed update, customers ingest it, the backdoor activates, then the adversary moves laterally and exfiltrates. CISA's SUNBURST advisory documents this sequence for SolarWinds. See CompTIA SY0-701 Exam Objectives PDF §2.2/§2.3, CISA Alert AA20-352A, and MITRE ATT&CK T1195.002 (Compromise Software Supply Chain).","CompTIA SY0-701 Exam Objectives PDF §2.2 (Supply chain) and §2.3; CISA Alert AA20-352A – Advanced Persistent Threat Compromise of Government Agencies, Critical Infrastructure, and Private Sector Organizations; MITRE ATT&CK T1195.002 – Compromise Software Supply Chain"
2.5,Place the following server hardening steps in the order they should generally be performed when standing up a new system.,ordering,medium,"[{""id"": 1, ""text"": ""Inventory the asset and its role"", ""order"": 1}, {""id"": 2, ""text"": ""Establish a secure configuration baseline"", ""order"": 2}, {""id"": 3, ""text"": ""Apply CIS Benchmarks or DISA STIGs"", ""order"": 3}, {""id"": 4, ""text"": ""Disable unused ports and services"", ""order"": 4}, {""id"": 5, ""text"": ""Remove or change default credentials"", ""order"": 5}, {""id"": 6, ""text"": ""Enroll the asset in continuous monitoring"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}",You can't harden what you haven't inventoried; monitor last so the baseline is the reference.,"SY0-701 §2.5 'Hardening targets' and §4.1 secure baselines describe this flow: inventory → baseline → apply benchmark (CIS/STIG) → disable unused ports/services → eliminate defaults → continuous monitoring. NIST SP 800-128 (Security-Focused Configuration Management) formalizes the order. See CompTIA SY0-701 Exam Objectives PDF §2.5 / §4.1, NIST SP 800-128, and CIS Critical Security Controls v8 (Controls 1, 4).",CompTIA SY0-701 Exam Objectives PDF §2.5 and §4.1; NIST SP 800-128 – Security-Focused Configuration Management; CIS Critical Security Controls v8
2.1,"Based on the behavioral 'pathway to violence' model from targeted-violence threat-assessment research, place the stages an insider typically progresses through before committing a malicious act.",ordering,hard,"[{""id"": 1, ""text"": ""Grievance against the organization"", ""order"": 1}, {""id"": 2, ""text"": ""Ideation of a harmful action"", ""order"": 2}, {""id"": 3, ""text"": ""Planning the act"", ""order"": 3}, {""id"": 4, ""text"": ""Preparation (acquiring access or tools)"", ""order"": 4}, {""id"": 5, ""text"": ""Action — execution of the malicious act"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}",Anger comes before idea; idea before plan; plan before preparation; preparation before action.,SY0-701 §2.1 covers insider threat actors. The grievance → ideation → planning → preparation → action progression comes from the behavioral 'pathway to violence' literature (Calhoun & Weston, 2003) and is operationalized in the U.S. Secret Service National Threat Assessment Center's guidance on targeted-violence prevention. Early detection at grievance or ideation enables prevention before tools or access are acquired. Note: CMU SEI CERT publishes a distinct 'Critical Pathway to Insider Risk' (Shaw, Ruby & Post; refined with Stock) whose stages are Personal Predispositions → Stressors → Concerning Behaviors → Problematic Organizational Responses → Hostile Act — closely related but separately named. Both frameworks are widely used in insider-threat programs. Source: Calhoun & Weston (2003); USSS NTAC Operational Guide (2018); CMU SEI Insider Threat Center; CompTIA Security+ SY0-701 Exam Objectives (7.0) §2.1.,CompTIA SY0-701 Exam Objectives PDF §2.1; Carnegie Mellon SEI CERT Insider Threat Center – Common Sense Guide to Mitigating Insider Threats
2.2,"Place the typical phishing-as-a-vector chain in order, from earliest to latest.",ordering,medium,"[{""id"": 1, ""text"": ""Attacker crafts a convincing lure and spoofed sender"", ""order"": 1}, {""id"": 2, ""text"": ""Email is delivered to the target's inbox"", ""order"": 2}, {""id"": 3, ""text"": ""User clicks the link or opens the attachment"", ""order"": 3}, {""id"": 4, ""text"": ""Credentials are harvested or malware is staged on the host"", ""order"": 4}, {""id"": 5, ""text"": ""Attacker establishes command and control or exfiltrates data"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}",The lure has to exist before it can land; the user has to click before code runs.,SY0-701 §2.2 lists phishing as a message-based human vector. The chain maps onto Lockheed's kill chain: Weaponization (lure) → Delivery (email) → Exploitation (click) → Installation/Credential Access → Command and Control / Exfiltration. MITRE ATT&CK T1566 (Phishing) and T1078 (Valid Accounts) cover the post-click stages. See CompTIA SY0-701 Exam Objectives PDF §2.2 and MITRE ATT&CK T1566.,CompTIA SY0-701 Exam Objectives PDF §2.2; MITRE ATT&CK T1566 – Phishing; Lockheed Martin Cyber Kill Chain
2.4,Place the typical stages of a ransomware attack on an enterprise workstation in the correct order.,ordering,medium,"[{""id"": 1, ""text"": ""Initial access via phishing or exposed remote service"", ""order"": 1}, {""id"": 2, ""text"": ""Execution of the ransomware loader"", ""order"": 2}, {""id"": 3, ""text"": ""Privilege escalation and credential access"", ""order"": 3}, {""id"": 4, ""text"": ""Discovery and lateral movement to high-value hosts"", ""order"": 4}, {""id"": 5, ""text"": ""Encryption of files and display of the ransom note"", ""order"": 5}, {""id"": 6, ""text"": ""Extortion / data leak threat"", ""order"": 6}]","{""ordered_ids"": [1, 2, 3, 4, 5, 6]}",The ransom note is shown only after files have been encrypted.,"SY0-701 §2.4 lists ransomware under malware attacks. Modern double-extortion ransomware follows: initial access (T1566/T1133) → execution (T1059) → privilege escalation (T1068) → lateral movement (T1021) → impact via encryption (T1486) → exfiltration-driven extortion (T1567). See CompTIA SY0-701 Exam Objectives PDF §2.4, MITRE ATT&CK T1486 (Data Encrypted for Impact), and CISA #StopRansomware Guide.",CompTIA SY0-701 Exam Objectives PDF §2.4; MITRE ATT&CK T1486 – Data Encrypted for Impact; CISA #StopRansomware Guide
2.3,Place the following steps of responsible vulnerability disclosure and patch deployment in the correct order.,ordering,medium,"[{""id"": 1, ""text"": ""Researcher discovers the vulnerability"", ""order"": 1}, {""id"": 2, ""text"": ""Researcher privately notifies the vendor (coordinated disclosure)"", ""order"": 2}, {""id"": 3, ""text"": ""Vendor develops and tests a patch"", ""order"": 3}, {""id"": 4, ""text"": ""Vendor publishes the patch and a CVE advisory"", ""order"": 4}, {""id"": 5, ""text"": ""Customers apply the patch and verify remediation"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}",Private notification precedes public CVE; customers patch after the CVE drops.,"SY0-701 §2.3 covers vulnerability classification including 'published/documented' indicators, and §4.3 covers vulnerability management. ISO/IEC 29147 (Vulnerability disclosure) and NIST SP 800-216 codify this sequence: discovery → private vendor notification → patch development → coordinated public disclosure (CVE) → customer remediation. See CompTIA SY0-701 Exam Objectives PDF §2.3/§4.3, ISO/IEC 29147:2018, and NIST SP 800-216.",CompTIA SY0-701 Exam Objectives PDF §2.3 and §4.3; ISO/IEC 29147:2018 – Vulnerability disclosure; NIST SP 800-216 – Recommendations for Federal Vulnerability Disclosure Guidelines
2.5,A zero-day affecting an internet-facing application is announced with no patch available yet. Place the following incident-response mitigation steps in the correct order.,ordering,hard,"[{""id"": 1, ""text"": ""Detect exposure across the asset inventory"", ""order"": 1}, {""id"": 2, ""text"": ""Isolate or segment the affected hosts from production"", ""order"": 2}, {""id"": 3, ""text"": ""Apply a vendor-provided workaround or virtual patch (e.g., WAF rule)"", ""order"": 3}, {""id"": 4, ""text"": ""Deploy the vendor patch when released and reboot the service"", ""order"": 4}, {""id"": 5, ""text"": ""Run a verification scan and resume monitoring"", ""order"": 5}]","{""ordered_ids"": [1, 2, 3, 4, 5]}","Without a patch, you contain first; the real patch goes in once the vendor ships it.","SY0-701 §2.5 mitigation techniques (segmentation, isolation, patching, monitoring) combined with §4.8 incident response (containment → eradication → recovery) yield this order: detect → isolate/segment → workaround/virtual patch → vendor patch → verify and monitor. NIST SP 800-61r2 §3.3 sets containment before eradication, and SP 800-40r4 covers the patch-deployment portion. See CompTIA SY0-701 Exam Objectives PDF §2.5 / §4.8, NIST SP 800-61r2 §3.3, NIST SP 800-40r4.","CompTIA SY0-701 Exam Objectives PDF §2.5 and §4.8; NIST SP 800-61r2 §3.3 – Containment, Eradication, and Recovery; NIST SP 800-40r4 – Guide to Enterprise Patch Management"
